obj_plate_obj_ID,obj_plate,obj_plate_roman,obj_plate_num,obj_geo_B-U-S,obj_block,obj_house,obj_house_roman,obj_room,obj_geo_B-U-S_2,obj_block2,obj_house2_roman,obj_house2,obj_room2,obj_geo_STRT-S,obj_street_abbr,obj_street,obj_st_num_2dig,obj_st_num,obj_level_ft,obj_time_cat,obj_admin_blockorigtext,obj_admin_room2origtext,obj_admin_blockadj,obj_admin_blocksub,obj_admin_roomadj,obj_admin_datanotes,obj_source_cat,obj_category,addl_type,addl_description,addl_dimension,bead_Len_or_Ht_in,bead_width_in,bead_Thickness_in,bead_Diameter_in,bead_Pottery,bead_Shell,bead_Falence,bead_Vltreous_paste,bead_Paste,bead_Steatite,bead_Gold,bead_Silver,bead_Copper_or_Bronze,bead_Carnelian,bead_Lapls_lazuli,bead_Jasper,bead_Quartz,bead_Green_felspar,bead_Onyx,bead_Agate,bead_Haematte,bead_Limestone,bead_Serpentine,bead_Breccia,bead_Turquoise,metl_type,metl_copper,metl_bronze,metl_length_in,metl_width_in,metl_thickness_of_tang_in,metl_thickness_of_blade_in,metl_height_in,metl_diameter_in,ptip_thickness_in,ptip_width_in,ptip_length_in,ptip_slips_lt_red,ptip_slips_dark_red,ptip_slips_cream_or_white,ptip_slips_green,ptip_slips_pink,ptip_degrainssants_sand,ptip_degrainssants_mica,ptip_degrainssants_lime,ptip_degrainssants_dirt,ptip_paints_black,ptip_paints_red,ptip_paints_green,ptip_paints_yellow,ptip_paints_white,ptip_width_and_length_orig,ptup_field_No,ptup_slips_lt_red,ptup_slips_dark_red,ptup_slips_cream_or_white,ptup_slips_green,ptup_slips_pink,ptup_degrainssants_sand,ptup_degrainssants_mica,ptup_degrainssants_lime,ptup_degrainssants_dirt,ptup_paints_black,ptup_paints_red,ptup_paints_green,ptup_paints_yellow,ptup_paints_white,ptup_height,ptup_length,ptup_breadth,ptup_thickness,ptpb_type,ptpb_field_No,ptpb_pastes_lt_red,ptpb_pastes_pink,ptpb_pastes_grey,ptpb_pastes_drab,ptpb_slips_crown_or_white,ptpb_slips_red,ptpb_slips_brown_or_purple,ptpb_slips_black,ptpb_slips_pink,ptpb_degrainssants_sand,ptpb_degrainssants_mica,ptpb_degrainssants_lime,ptpb_degrainssants_dirt,ptpb_paints_black,ptpb_paints_purple_black,ptpb_paints_red,ptpb_paints_white,ptpb_trimming,seal_type,seal_material,seal_dimensions_L_in,seal_dimensions_W_in,seal_dimensions_T_in,seal_dimensions_in_orig
062-028-X,062,LXII,28,08-X-01-08-X,8,01,I,8,,,,,,,,,,,-12,Intermediate I,8,,08,,08,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
065-011-X,065,LXV,11,07-X-03-52-X,7,03,III,52,,,,,,,,,,,-16,Intermediate III,7,,07,,52,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,,1,,,1,,,,,,,,,,,,,,,,,,,,
065-019-X,065,LXV,19,07-X-03-52-X,7,03,III,52,,,,,,,,,,,-16,Intermediate III,7,,07,,52,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,1,,,,,,,,1,,1,1,,,,,,,,,,,,
062-031-X,062,LXII,31,12-A-01-17-X,12A,01,I,17,,,,,,,,,,,-21.5,Early Periods,12A,,12,A,17,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF,,1,,,,,,,,,,1,1,,,,,,,,,,,,
084-100-X,084,LXXXIV,100,09-X-08-16-X,9,08,VIII,16,,,,,,,,,,,-6.1,Late II,9,,09,,16,,Seal_M,Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Steatites,1.15,0.7,0.4,1.15 * 0.7 * 0.4
062-033-X,062,LXII,33,,,00,,,,,,,,FRST-18-X,FRST,First street,18,18,-21.2,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF,,1,,,,1,,,,,,1,,,,,,,,,,,,,
062-034-X,062,LXII,34,01-X-01-00-X,1,01,I,,10-X-00-00-X,10,,,,,,,,,-25.8,Early Periods,1 & 10,,01,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,1,,,,,,1,1,,,,,,1,,,,,,
062-035-X,062,LXII,35,05-X-00-00-X,5,00,,,06-X-00-00-X,6,,,,,,,,,-18.7,Intermediate III,5 & 6,,05,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,,,,,,,1,,,,,,,,,,,,,
062-036-X,062,LXII,36,01-X-00-00-X,1,00,,,07-X-00-00-X,7,,,,,,,,,-24.8,Early Periods,1 & 7,,01,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,,1,,,1,,1,,,,,,,,,1,,,,,,
062-037-X,062,LXII,37,01-X-00-00-X,1,00,,,10-X-00-00-X,10,,,,,,,,,-27.3,Early Periods,1 & 10,,01,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AO,,1,,,,1,,,,,,,1,,,,,,,,,,,,
062-038-X,062,LXII,38,04-X-00-14-X,4,00,,14,,,,,,,,,,,-20.2,Intermediate III,4,,04,,14,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJ,DK. 6273,1,,,,,1,,,,,1,1,,1,,,,,,,,,,
062-039-X,062,LXII,39,03-X-06-29-X,3,06,VI,29,,,,,,,,,,,-19.2,Intermediate III,3,,03,,29,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,,1,,,,,1,,,,,,,,1,,1,1,,,,,,,
062-040-X,062,LXII,40,,,00,,,,,,,,FRST-07-X,FRST,First street,07,7,-22.7,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,1,,,,,1,,,,,,,,,,,,,,,,
062-041-X,062,LXII,41,02-X-01-10-X,2,01,I,10,,,,,,,,,,,-19.9,Intermediate III,2,,02,,10,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,,1,,,,,1,,,,,1,,,,,,,,,,,,,
062-042-X,062,LXII,42,07-X-01-03-X,7,01,I,3,,,,,,,,,,,-33.3,Early Periods,7,,07,,03,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,DK. 9840,,,,,,,,,,,,,,,,,,,,,,,,
062-043-X,062,LXII,43,02-X-02-21-X,2,02,II,21,,,,,,,,,,,-18.6,Intermediate III,2,,02,,21,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,1,,,,1,,,,,,,1,,,,,,1,,,,,,
066-008-X,066,LXVI,8,07-X-03-52-X,7,03,III,52,,,,,,,,,,,-16.7,Intermediate III,7,,07,,52,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
066-053-X,066,LXVI,53,07-X-03-52-X,7,03,III,52,,,,,,,,,,,-16,Intermediate III,7,,07,,52,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,1,,,,,,,,1,,1,1,,,,,,,,,,,,
062-045-X,062,LXII,45,07-X-05-53-X,7,05,V,53,,,,,,,,,,,-19.5,Intermediate III,7,,07,,53,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,1,,,,,,,,1,,,,,,,,,,
062-047-X,062,LXII,47,04-X-00-00-X,4,00,,,07-X-00-00-X,7,,,,,,,,,-21.9,Early Periods,4&7,,04,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,1,,,,,,,,,,,,,,,,,,,,
062-048-X,062,LXII,48,07-X-08-20-X,7,08,VIII,20,,,,,,,,,,,-20.4,[check data],7,,07,,20,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,1,,,,1,1,,,,,,,,,,,,,
084-103-X,084,LXXXIV,103,09-X-08-21-X,9,08,VIII,21,,,,,,,,,,,-6.1,Late II,9,,09,,21,,Seal_M,Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,Steatites,1.4,1.4,0.4,1.4 * 1.4 *0.4
062-050-X,062,LXII,50,01-X-04-63-X,1,04,IV,63,,,,,,,,,,,-17.7,Intermediate III,1,,01,,63,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,1,1,,,1,1,,,,1,,,,,,,,,,,
063-001-X,063,LXIII,1,07-X-05-64-X,7,05,V,64,,,,,,,,,,,-18.4,Intermediate III,7,,07,,64,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
062-052-X,062,LXII,52,07-X-08-53-X,7,08,VIII,53,,,,,,,,,,,-14,Intermediate II,7,,07,,53,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,,,,1,,1,1,,,1,,,,,,,,,
060-063-X,060,LX,63,07-X-05-68-X,7,05,V,68,,,,,,,,,,,-17.1,Intermediate III,7,,07,,68,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,DK. 8680,1,,,,,1,,,,,1,1,,,,,,,,,,,,
063-002-X,063,LXIII,2,01-X-01-00-X,1,01,I,,10-X-00-00-X,10,,,,,,,,,-21.5,Early Periods,1&10,,01,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
061-023-X,061,LXI,23,07-X-05-68-X,7,05,V,68,,,,,,,,,,,-17.1,Intermediate III,7,,07,,68,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA,DK. 8079,1,,,,,,,,,,1,1,,,,,,,,,,,,
063-004-X,063,LXIII,4,07-X-08-16-X,7,08,VIII,16,,,,,,,,,,,-21,Early Periods,7,,07,,16,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,,1,,,,,1,,,,,,,,,,,,
085-105-X,085,LXXXV,105,09-X-08-21-X,9,08,VIII,21,,,,,,,,,,,-6.1,Late II,9,,09,,21,,Seal_M,Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,Steatites,1,1,0.25,1.0 * 1.0 * 0.25
063-006-X,063,LXIII,6,03-X-04-48-X,3,04,IV,48,,,,,,,,,,,-17.9,Intermediate III,3,,03,,48,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,,1,,,,1,1,,,,,,,,,,,,
063-007-X,063,LXIII,7,03-X-06-47-X,3,06,VI,47,,,,,,,,,,,-16.8,Intermediate III,3,,03,,47,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,,,,,,,1,,,,,,,,,,,,
060-061-X,060,LX,61,07-X-06-59-X,7,06,VI,59,,,,,,,,,,,-19.7,Intermediate III,7,,07,,59,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,DK. 8789,1,,,,,1,,,,,1,,,,,,,,,,,,,
063-009-X,063,LXIII,9,04-X-00-12-X,4,00,,12,,,,,,,,,,,-21.6,Early Periods,4,,04,,12,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,1,,,,,,,,,1,,,,,1,,,,,,
063-010-X,063,LXIII,10,08-X-01-08-X,8,01,I,8,,,,,,,,,,,-12,Intermediate I,8,,08,,08,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,1,,,,,,,,1,,,,,,,,,,,
061-076-X,061,LXI,76,07-X-06-59-X,7,06,VI,59,,,,,,,,,,,-19.7,Intermediate III,7,,07,,59,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,DK. 8787,,,,,1,,,,,,,1,,,,,,1,,,,,,
063-012-X,063,LXIII,12,03-X-01-15-X,3,01,I,15,,,,,,,,,,,-18.1,Intermediate III,3,,03,,15,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,,,,,,,1,,,,,,,,,,,,,
063-013-X,063,LXIII,13,,,00,,,,,,,,FRST-01-X,FRST,First street,01,1,-15.2,Intermediate II,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,1,,,,,,1,1,,,,,,,,,,,,,
061-075-X,061,LXI,75,07-X-08-16-X,7,08,VIII,16,,,,,,,,,,,-18.7,Intermediate III,7,,07,,16,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,DK. 7576,1,,,,,1,,,,,,1,,,,,,,,,,,,
063-015-X,063,LXIII,15,02-X-04-21-X,2,04,IV,21,,,,,,,,,,,-17.5,Intermediate III,2,,02,,21,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,1,,,,1,,,,,1,,,,1,,,,,,,,,,
064-001-X,064,LXIV,1,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-14.9,Intermediate II,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
064-002-X,064,LXIV,2,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-16.9,Intermediate III,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,,1,,,,1,,,,,,1,,,,,,,,,,,,,
064-003-X,064,LXIV,3,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-16.9,Intermediate III,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,,1,,,,,1,,,,,,,,,,,,,,,,,,
064-004-X,064,LXIV,4,01-X-01-17-X,1,01,I,17,,,,,,,,,,,-14.4,Intermediate II,1,,01,,17,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,1,,,,,,,,,,,,,,1,,,,,,,,,
064-005-X,064,LXIV,5,03-X-06-40-X,3,06,VI,40,,,,,,,,,,,-18.9,Intermediate III,3,,03,,40,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
064-006-X,064,LXIV,6,05-X-06-40-X,5,06,VI,40,,,,,,,,,,,-18.9,Intermediate III,5,,05,,40,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,,,,,,,1,,,,,,,1,,,,,,
064-007-X,064,LXIV,7,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-15,Intermediate II,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,,,,,,,1,,,,,,,,,,,,,
064-008-X,064,LXIV,8,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-16.9,Intermediate III,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
064-009-X,064,LXIV,9,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-16.9,Intermediate III,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,,1,,,,,1,,,1,,,,,,,,,,,,,,,
064-010-X,064,LXIV,10,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-16.9,Intermediate III,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,,,,,1,,1,,,,,,,,,,,,,,,,,,
064-011-X,064,LXIV,11,01-X-01-17-X,1,01,I,17,,,,,,,,,,,-14.4,Intermediate II,1,,01,,17,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,1,,,,,,,,,,1,1,,,1,,,,,,,,,
064-012-X,064,LXIV,12,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-16.9,Intermediate III,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,1,,,,1,,,,,,1,,,,,,,,,,,,,
064-013-X,064,LXIV,13,,,00,,,,,,,,FRST-21-X,FRST,First street,21,21,-14.9,Intermediate II,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,,,,,1,,,,,,,,,,,,,,,,,,
064-014-X,064,LXIV,14,03-X-00-00-X,3,00,,,04-X-00-00-X,4,,,,,,,,,-12.7,Intermediate I,3&4,,03,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,1,,,,,1,,,,,,,,,,,,,,,,
064-015-X,064,LXIV,15,03-X-00-00-X,3,00,,,04-X-00-00-X,4,,,,,,,,,-12.7,Intermediate I,3&4,,03,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,,1,,,,1,,,,,,1,,,,,,,,,,,,,
064-016-X,064,LXIV,16,01-X-01-22-X,1,01,I,22,,,,,,,,,,,-20.9,Early Periods,1,,01,,22,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AE,,1,,,,,1,,,,,1,,,,,,,,,,,,,
064-017-X,064,LXIV,17,03-X-06-40-X,3,06,VI,40,,,,,,,,,,,-18.9,Intermediate III,3,,03,,40,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
064-018-X,064,LXIV,18,03-X-06-40-X,3,06,VI,40,,,,,,,,,,,-18.9,Intermediate III,3,,03,,40,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,1,,,,,,,1,,,,,,,,,,,,
064-019-X,064,LXIV,19,,,00,,,,,,,,FRST-05-X,FRST,First street,05,5,-23.4,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AD,,1,,,,,1,,,,,1,,,1,,,,,,,,,,
064-020-X,064,LXIV,20,,,00,,,,,,,,FRST-18-X,FRST,First street,18,18,-23.6,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,1,,,,,,,,,,1,1,,,,,,,,,,,,
064-021-X,064,LXIV,21,,,00,,,,,,,,FRST-18-X,FRST,First street,18,18,-23.6,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,,,,,1,,,,,,,1,,,,,,,,,,,,,
064-022-X,064,LXIV,22,01-X-01-22-X,1,01,I,22,,,,,,,,,,,-20.9,Early Periods,1,,01,,22,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,1,,,,,,,,,,,,,,,,,,,,,,,
064-023-X,064,LXIV,23,,,00,,,,,,,,FRST-01-X,FRST,First street,01,1,-22,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
064-024-X,064,LXIV,24,,,00,,,,,,,,FRST-05-X,FRST,First street,05,5,-23.4,Early Periods,,,00,,00,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,1,,,,1,,,,,,,,,,,,,,,,,,,
