Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,x,y,Class_new,Path,,,,,,,,,,,,
077-020-X,9,1,47,-3.4,Late Ib,Animals,Model animal,"Squirrel. Vitreous paste, turquoise-blue in colour. The three strips down the back are indicated by a purplish-brown, doubless a mananese paint. ",Artefacts,Domestic,68.13725277565722,27.32701849991655,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_1/Room_47/077-020-x.png,,,,,,,,,,,,
077-022-X,10,4,,-11.3,Intermediate I,Animals,Model animal,"Pottery, with traces of a red wash. An unusally complete model of a rhinoceros. The ears are rather larger than they should be, though their form is correct. The eyes are represented by pellets and the mouth by a gash. The heavy folds of skin-like armour-plate which are characteristic of this anumal are indicated by broad strips of clay pricked all over to represent its peculiar warty exerescenes. The tail is missing. Two rough vertical incisions on each side of the body represent other folds of skin. ",Artefacts,Domestic,68.13657194616044,27.32668986116248,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_4/Room_0/077-022-x.png,,,,,,,,,,,,
078-001-X,9,7,17,-9.1,Late III,Animals,Model animal,"Pottery, with a cream slip. Roughly modelled bull. Both horns missing. Plain, round pellets for eyes. No markings of any desciption; apparently the work of a child. Both the fore and hind-legs are joined; no attempt was made to separate them even by a line-but for this the modeling of this anumal is fairly good. ",Artefacts,Domestic,68.13684339292682,27.32681827002492,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_7/Room_17/078-001-x.png,,,,,,,,,,,,
078-002-X,9,8,20,-10.2,Intermediate I,Animals,Model animal,"Faience, with traces of a dark red(?) glaze. Soft, white paste, possibly powdered steatite. Head of a monkey with incised holes to represent eyes, ears and nostrils, and a narrow silt for the mouth. The parting of the hair on the top of the head is carefully indicated. Quite creditable workmanship. ",Artefacts,Domestic,68.13686443,27.32711984250432,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_8/Room_20/078-002-x.png,,,,,,,,,,,,
078-008-X,4,0,14,-8.2,Late III,Animals,Model animal,"Pottery, with a light red slip. This is possibly a monkey climbing a tree. The eyes are represented by round pellets, the nostrils and mouth by a slight incisions. Though the tail is missing, its stumps suggests that it ws held close to the legs. ",Artefacts,Domestic,68.13748153678563,27.32657154220549,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_14/078-008-x.png,,,,,,,,,,,,
078-009-X,9,12,90,-6.9,Late II,Animals,Model animal,"Pottery, with traces of a light red slip. Roughly made and finished.",Artefacts,Domestic,68.13725408069455,27.32714321,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_12/Room_90/078-009-x.png,,,,,,,,,,,,
078-010-X,7,3,40,-3.2,Late Ib,Animals,Model animal,"Pottery, with a light red slip. This figure should have been included with the human figurines as it represents a crawling child. The pellet eyes are slightly oval, and the mouth and lips are represented as in other human figurines by incising a line on a narrow added strip of clay. Each of the slightly projecting ears has a ear-hole. The head is covered with a number of small circular disks, obviously intended to represent an infant's curls. There was also a necklace, but all that remains is a medallion still sticking to the breast, with two crossed lines incised upon it. A bangle is shown on the rihgt arm The buttocks are clearly indicated, and also the anus and sexual organs. ",Artefacts,Domestic,68.13738268,27.32681575,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_40/078-010-x.png,,,,,,,,,,,,
078-012-X,7,7,58,-10.6,Intermediate I,Animals,Model animal,"Pottery, with traces of light red slip. Though there is a flat base ipon which the figure will not stand, a hole in it shows that it was intended, rather, to be supported on a stick. A hole which perhaps represents the navel communicates with the hollow interior of the figure. Roughly modelled and finished. ",Artefacts,Domestic,68.13735250456675,27.326651737149003,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_7/Room_58/078-012-x.png,,,,,,,,,,,,
079-002-X,7,8,16,-26.5,Early Periods,Animals,Model animal,"Pottery; no slip. Small figure of rhinoceros very carefully made, even to the addition of the sexual organs. Horn missing. In place of the usual strips of clay to represent the armour-like hide of the animal, the body and even parts of the head are pricked all over, a somewhat curious procedure since the rhinoceros is comparatively hairless. ",Artefacts,Domestic,68.13728907,27.326731644637857,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_16/079-002-x.png,,,,,,,,,,,,
079-003-X,9,7,48,-18.5,Intermediate III,Animals,Model animal,"Pottery; no slip. Rhinoceros, roughly made; no plastic additions, though rough incisions indicate the holds round the neck. Horn missing. ",Artefacts,Domestic,68.13684339292682,27.32681827002492,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_7/Room_48/079-003-x.png,,,,,,,,,,,,
079-006-X,9,2,9,-12.2,Intermediate I,Animals,Model animal,"Bronze. Dog with collar round neck. Prick ears and upright tail. Short mastiff-like muzzle. Fore- and hid-legs cast together; but it may have been intended to separate them later by cutting. Well made, but very much corroded. ",Artefacts,Domestic,68.13703904,27.32700430879081,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_2/Room_9/079-006-x.png,,,,,,,,,,,,
079-007-X,10,1,2,-18.3,Intermediate III,Animals,Model animal,"Pottery; traces of red slip. Model of animal which is difficult to identify. Not an elephant, as it never had a trunk. The prominent ears, now broken, suggest a hare. Hollow, though not a rattle. The corpulent, over-fed look of this model suggests that the hare, if it be this animal, was sometimes kept as a pet. The very small tail is held to one side and not upright, as is normally the case in hares and rabbits. ",Artefacts,Domestic,68.13695734039524,27.326673394270657,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_1/Room_2/079-007-x.png,,,,,,,,,,,,
079-008-X,9,8,18,-14.3,Intermediate II,Animals,Model animal,"Pottery; no slip. A hollow, round bodied anumal similar to No, 7 but with the ears practically perfect. The tail hangs, instead of being upright. ",Artefacts,Domestic,68.13686443,27.32711984250432,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_8/Room_18/079-008-x.png,,,,,,,,,,,,
079-011-X,9,3,35,-15.8,Intermediate II,Animals,Model animal,"Pottery; with a cream slip. Solid. Dog with heavy collar round neck. Short prick ears; apparently upright tail, now broken. ",Artefacts,Domestic,68.13723189893246,27.326929151802386,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_3/Room_35/079-011-x.png,,,,,,,,,,,,
079-012-X,7,3,46,-16.7,Intermediate III,Animals,Model animal,"Pottery; no slip. Spirited figure of dog wearing a stout collar. Short upright tail and broad prick ears. Nostrils and anus indicated, but no other organs. Very rough workmanship. ",Artefacts,Domestic,68.13738268,27.32681575,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_46/079-012-x.png,,,,,,,,,,,,
079-013-X,7,3,44,-16.6,Intermediate III,Animals,Model animal,"Pottery, with a red wash. Hollow model of elephant; roughly fashioned but shows the charateristic spinal ridge. Models of this animal in clay are rare, and this is the first that we have found with the trunk intact. The figure was modelled with considerable fedelity; and though the eyes are over large, they are in the right position and appear very lifelike. ",Artefacts,Domestic,68.13738268,27.32681575,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_44/079-013-x.png,,,,,,,,,,,,
079-015-X,7,1,3,-33.3,Early Periods,Animals,Model animal,"Pottery, with a cream slip. Dog with short upright tail, and a very heavy collar. The ears, unfortunately, are broken, but they were eidently pricked. ",Artefacts,Domestic,68.13715852,27.32673193853581,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_3/079-015-x.png,,,,,,,,,,,,
079-016-X,7,9,29,-26.9,Early Periods,Animals,Model animal,"Pottery, with a cream slip. Humped bull, with fore- and hind-legs joined. A little incised work round the head. ",Artefacts,Domestic,68.13711358892812,27.32680866020456,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_9/Room_29/079-016-x.png,,,,,,,,,,,,
079-017-X,7,1,15,-26.8,Early Periods,Animals,Model animal,Pottery; no slip. HUmped bull. Incised work on head; two lines round neck represent a collar or wrinkles in the skin. Both pairs of legs joined. ,Artefacts,Domestic,68.13715852,27.32673193853581,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_15/079-017-x.png,,,,,,,,,,,,
079-018-X,10,3,,-14.8,Intermediate II,Animals,Model animal,"Bronze. No. 20 is an enlarged illustration of this well modelled animal which, as far as can be judges, is a solid casting. That it represents a bull and not a bison is indicated by the carriage of the head. Rather roughly made; but probably it was intended to trim it up afterwards, which seems never to have been done, though corrosion may have removed the finer details. ",Artefacts,Domestic,68.13672757,27.32667561489865,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_3/Room_0/079-018-x.png,,,,,,,,,,,,
079-020-X,10,3,,-14.8,Intermediate II,Animals,Model animal,see No.18 above. ,Artefacts,Domestic,68.13672757,27.32667561489865,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_3/Room_0/079-020-x.png,,,,,,,,,,,,
079-024-X,7,2,93,-21.4,Early Periods,Animals,Model animal,"Steatite. Well-carved model of a bull, whose separately made horns and ears were fixed in sockets and may have been of another material. Other sockets served for the attachment of the sexual organs, and the tail which lay in a groove between the buttocks. A larger hole between the legs suggests that this figure was supported on a stand. The wrinkles and hair on head and neck, and the garland round the latter had been carefully owrked with a graver. The eyes may not have been inlaid as the sockets are very shallow. The figurine seems not to have been glazed, but merely coated with a white slip like that on teh seals. ",Artefacts,Domestic,68.13726856032412,27.32683601680181,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_2/Room_93/079-024-x.png,,,,,,,,,,,,
079-026-X,7,9,29,-32.7,Early Periods,Animals,Model animal,Pottery; no slip. Carefully made model of a humped bull with inset eyes and united fore- and hind legs. ,Artefacts,Domestic,68.13711358892812,27.32680866020456,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_9/Room_29/079-026-x.png,,,,,,,,,,,,
079-027-X,7,1,14,-26.1,Early Periods,Animals,Model animal,"Pottery, with a cream slip. Carefully made model of a bull with the wrinkles above the neck carefully delineated. Horns nearly complete. ",Artefacts,Domestic,68.13715852,27.32673193853581,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_14/079-027-x.png,,,,,,,,,,,,
079-030-X,7,8,16,-24.1,Early Periods,Animals,Model animal,"Pottery; cream slip. Hollow model of a bull of very careful workmanship. Fashioned entirely by hand and with great stress laid on the various details which were cut with a graver before baking. Round the neck there is a twisted double bank, which may represent a garland of flowers or , more likely, a plaited rope. The horns and ears are unfortunately missing. The eyes are small round pellets inserted in cuts made in the caly before baking. A small hole beneath is probably only a vent for the escape of air during baking",Artefacts,Domestic,68.13728907,27.326731644637857,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_16/079-030-x.png,,,,,,,,,,,,
080-002-X,10,3,,-17.4,Intermediate III,Animals,Model animal,"Pottery, with a red slip. Carefully made figure of a monkey sqautting with hands on knees. Two vertical holes in the top fo the head could not have been intended to take separately-made ears as they are too high up. Another hole of about the same diamter, close behind the head, pierces the figure form top to bottom, and may have been intended.",Artefacts,Domestic,68.13672757,27.32667561489865,Play / Spiritual,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_3/Room_0/080-002-x.png,,,,,,,,,,,,
